Condition,timefit,Time,Gate,TOF,Extinction,Green,logGreen
CM250,24,T24,R5,1998,2288,95.7,4.561218298
CM250,24,T24,R2,2310,1267,538,6.28785856
CM250,24,T24,R5,1885,2103,53.9,3.987130478
CM250,24,T24,R5,3000,1930,240,5.480638923
CM250,24,T24,R5,2258,1848,207,5.332718793
CM250,24,T24,R4,2197,2876,4270,8.359369106
CM250,24,T24,R4,1654,1936,2899,7.972121129
CM250,24,T24,R2,2308,1764,959,6.865891075
CM250,24,T24,R2,1851,1233,949,6.855408799
CM250,24,T24,R4,2048,1680,3358,8.119100838
CM250,24,T24,R5,1850,2264,182,5.204006687
CM250,24,T24,R5,2258,2020,54,3.988984047
CM250,24,T24,R4,1643,1957,1652,7.409741954
CM250,24,T24,R4,3300,2851,1495,7.309881486
CM250,24,T24,R2,2876,2713,680,6.522092798
CM250,24,T24,R5,2710,1462,474,6.161207322
CM250,24,T24,R5,2283,3100,372,5.918893854
CM250,24,T24,R5,2090,1755,67.9,4.218036035
CM250,24,T24,R5,2705,2357,137,4.919980926
CM250,24,T24,R5,2252,3087,95.6,4.56017282
CM250,24,T24,R2,2463,3129,573,6.350885717
CM250,24,T24,R4,3085,2459,5354,8.585599224
CM250,24,T24,R4,1830,2576,2716,7.906915489
CM250,24,T24,R5,1571,1696,154,5.036952602
CM250,24,T24,R4,2020,1800,3075,8.03106018
CM250,24,T24,R2,2337,1784,741,6.608000625
CM250,24,T24,R2,2336,2150,1073,6.978213743
CM250,24,T24,R5,1885,1445,56.8,4.039536326
CM250,24,T24,R4,2701,2864,3317,8.106816039
CM250,24,T24,R4,2527,1827,3378,8.125039097
CM250,24,T24,R4,2484,1993,4482,8.407824654
CM250,24,T24,R4,2041,1774,3059,8.025843344
CM250,24,T24,R4,3017,3930,5796,8.664923303
CM250,24,T24,R4,1694,1590,2039,7.620214771
CM250,24,T24,R5,2065,1328,384,5.950642553
CM250,24,T24,R5,2482,1849,403,5.998936562
CM250,24,T24,R5,2201,1850,71.5,4.26969745
CM250,24,T24,R2,1621,1551,47,3.850147602
CM250,24,T24,R5,3042,3304,421,6.042632834
CM250,24,T24,R2,3037,3822,1219,7.105786129
CM250,24,T24,R4,2106,1494,1454,7.282073658
CM250,24,T24,R4,2414,2427,4281,8.361941906
CM250,24,T24,R2,1826,1964,603,6.401917197
CM250,24,T24,R2,2005,2131,1121,7.021976423
CM250,24,T24,R4,2566,3548,4259,8.35678967
CM250,24,T24,R4,2516,1954,2288,7.735433352
CM250,24,T24,R3,1702,1194,25.9,3.254242969
CM250,24,T24,R5,3451,2184,163,5.093750201
CM250,24,T24,R4,2919,2682,2294,7.738052298
CM250,24,T24,R4,3262,2928,1384,7.232733136
CM250,24,T24,R2,1929,2105,591,6.381816017
CM250,24,T24,R4,2724,2273,1500,7.313220387
CM250,24,T24,R4,2227,2387,1288,7.160845907
CM250,24,T24,R4,2722,2163,2482,7.816819966
CM250,24,T24,R4,2560,2544,3853,8.256607345
CM250,24,T24,R5,2657,2739,69.4,4.239886868
CM250,24,T24,R5,1961,2481,64,4.158883083
CM250,24,T24,R5,2370,2545,161,5.081404365
CM250,24,T24,R4,2064,1685,1845,7.520234556
CM250,24,T24,R3,2128,1708,43.9,3.78191432
CM250,24,T24,R4,2426,2130,2990,8.003028666
CM250,24,T24,R4,2029,1833,3490,8.157657015
CM250,24,T24,R5,2855,2113,287,5.659482216
CM250,24,T24,R5,2714,2161,61.3,4.115779843
CM250,24,T24,R4,2280,2581,3106,8.041091004
CM250,24,T24,R5,2432,2892,308,5.730099783
CM250,24,T24,R4,2399,1870,4237,8.351610751
CM250,24,T24,R2,2086,2096,973,6.880384082
CM250,24,T24,R4,2058,2317,1675,7.423568444
CM250,24,T24,R2,1986,2636,1132,7.031741259
CM250,24,T24,R4,2918,3027,1315,7.181591945
CM250,24,T24,R4,2679,3528,3359,8.11939859
CM250,24,T24,R5,1925,2025,67.3,4.209160237
CM250,24,T24,R2,1582,2241,69.1,4.235554731
CM250,24,T24,R3,2945,1899,34.9,3.552486829
CM250,24,T24,R5,1954,1668,414,6.025865974
CM250,24,T24,R4,2504,2478,3850,8.255828427
CM500,24,T24,R3,2247,1592,17.5,2.862200881
CM500,24,T24,R4,2850,3273,3375,8.124150603
CM500,24,T24,R4,3096,2442,3374,8.123854263
CM500,24,T24,R5,3325,3359,698,6.548219103
CM500,24,T24,R5,2752,2983,82.3,4.410371108
CM500,24,T24,R4,2919,3918,1762,7.474204806
CM500,24,T24,R4,2231,2692,1535,7.33628566
CM500,24,T24,R4,2510,2740,1710,7.444248649
CM500,24,T24,R3,2328,1480,14.5,2.674148649
CM500,24,T24,R4,2206,2548,3201,8.07121854
CM500,24,T24,R4,2674,1958,1974,7.58781722
CM500,24,T24,R5,2716,3181,73.5,4.297285406
CM500,24,T24,R4,2667,2349,2319,7.748891337
CM500,24,T24,R4,2565,2600,1759,7.472500745
CM500,24,T24,R2,2501,1871,614,6.419994928
CM500,24,T24,R2,2599,1997,618,6.426488457
CM500,24,T24,R3,2227,1459,41.9,3.735285827
CM500,24,T24,R5,2776,1432,145,4.976733742
CM500,24,T24,R4,2143,2639,1873,7.535296702
CM500,24,T24,R3,3195,1931,29.7,3.391147046
CM500,24,T24,R2,2441,2840,759,6.632001777
CM500,24,T24,R5,1690,2292,193,5.262690189
CM500,24,T24,R5,2242,2696,81.6,4.401829262
CM500,24,T24,R3,2424,2032,42.4,3.747148362
CM500,24,T24,R4,2603,2915,1861,7.528869257
CM500,24,T24,R4,2704,2756,2394,7.780720886
CM500,24,T24,R4,2453,2888,3793,8.240912542
CM500,24,T24,R5,1696,2060,64.8,4.171305603
CM500,24,T24,R5,2242,2596,63.9,4.157319361
CM500,24,T24,R5,2620,2594,129,4.859812404
CM500,24,T24,R4,2527,1505,1900,7.549609165
CM500,24,T24,R4,2704,3927,4919,8.500860537
CM500,24,T24,R5,2466,2151,79.9,4.380775853
CM500,24,T24,R4,2053,1809,3632,8.19753874
CM500,24,T24,R4,2190,3140,2907,7.974876901
CM500,24,T24,R5,2544,2986,314,5.749392986
CM500,24,T24,R5,2845,3609,181,5.198497031
CM500,24,T24,R4,2720,2595,4753,8.466531277
CM500,24,T24,R4,2191,2067,2438,7.79893331
CM500,24,T24,R2,2587,3241,832,6.723832441
CM500,24,T24,R5,3381,2625,130,4.86753445
CM500,24,T24,R4,2615,2224,2453,7.805067044
CM500,24,T24,R5,1638,1837,152,5.023880521
CM500,24,T24,R4,2275,2277,3515,8.164794804
CM500,24,T24,R2,2627,2469,1138,7.037027615
CM500,24,T24,R4,2375,2441,2553,7.845024417
CM500,24,T24,R2,2427,2291,1107,7.009408933
CM500,24,T24,R5,2274,2759,294,5.683579767
CM500,24,T24,R4,2352,2386,4080,8.313852267
CM500,24,T24,R5,2454,2353,193,5.262690189
CM500,24,T24,R4,2396,2551,3588,8.185350223
CM500,24,T24,R4,1950,1898,3249,8.086102536
CM500,24,T24,R5,2448,2682,233,5.451038454
CM500,24,T24,R2,2366,2178,1023,6.930494766
CM500,24,T24,R2,2051,2137,1068,6.97354302
CM500,24,T24,R5,2180,1961,382,5.945420609
CM500,24,T24,R4,2513,1979,3607,8.190631681
CM500,24,T24,R5,2838,2045,523,6.259581464
CM500,24,T24,R4,2592,2493,1237,7.120444372
CM500,24,T24,R2,2888,3666,889,6.790097236
CM500,24,T24,R5,2535,2496,234,5.455321115
CM500,24,T24,R5,1702,2129,78.5,4.363098625
CM500,24,T24,R5,3463,2605,71.7,4.272490748
CM500,24,T24,R4,1987,1548,2148,7.672292456
CM500,24,T24,R2,1587,1999,821,6.710523109
CM500,24,T24,R4,2195,1542,3224,8.078378104
CM500,24,T24,R4,2388,2809,1873,7.535296702
CM500,24,T24,R4,2328,2015,3669,8.207674424
CM500,24,T24,R4,1946,2300,3068,8.028781162
CM500,24,T24,R4,2522,2226,2734,7.913521017
CM500,24,T24,R4,2487,2042,1661,7.41517511
CM500,24,T24,R5,2273,2359,52.1,3.953164949
CM500,24,T24,R3,2218,1741,44.8,3.802208139
CM500,24,T24,R2,1629,2167,955,6.86171134
CM500,24,T24,R4,2349,2714,1279,7.153833802
CM500,24,T24,R3,2151,2072,39.7,3.681351188
CM500,24,T24,R4,1887,2047,2772,7.92732436
CM500,24,T24,R4,2748,2871,4805,8.477412321
CM500,24,T24,R4,2327,2514,3124,8.046869511
CM500,24,T24,R5,2401,2626,54,3.988984047
CM500,24,T24,R5,1903,2394,65.8,4.186619838
CM500,24,T24,R5,1594,2115,304,5.717027701
CM500,24,T24,R5,3142,3283,75,4.317488114
CM500,24,T24,R5,2195,2172,51.6,3.943521672
CM500,24,T24,R4,1792,2348,2229,7.709308333
CM500,24,T24,R3,2734,2311,46.9,3.848017675
CM500,24,T24,R4,2811,3168,4485,8.408493774
CM500,24,T24,R2,2140,2661,1128,7.028201432
CM500,24,T24,R2,2477,1712,765,6.639875834
CM500,24,T24,R2,2795,2734,804,6.689599269
CM500,24,T24,R5,2605,2470,87.9,4.476199805
CM500,24,T24,R4,2666,2626,2394,7.780720886
CM500,24,T24,R4,1645,1421,2222,7.70616297
CM500,24,T24,R5,1859,2823,122,4.804021045
CM500,24,T24,R5,3056,2562,104,4.644390899
CM500,24,T24,R2,2024,2409,756,6.628041376
CM500,24,T24,R5,2298,3023,61.7,4.122283931
CM500,24,T24,R4,2027,1660,2534,7.837554361
CM500,24,T24,R4,2627,2836,4122,8.324093761
CM500,24,T24,R2,2136,2132,691,6.538139824
CM500,24,T24,R5,2467,2454,267,5.587248658
CM500,24,T24,R5,2522,2640,149,5.003946306
CM500,24,T24,R5,3247,1764,89.6,4.49535532
CM500,24,T24,R4,1946,1916,1951,7.576097341
CM500,24,T24,R4,2592,2940,3369,8.122371243
CM500,24,T24,R4,2215,1377,1186,7.07834158
CM500,24,T24,R2,2463,2526,666,6.501289671
CM500,24,T24,R4,2583,1691,3710,8.218787156
CM500,24,T24,R5,2191,2713,378,5.934894196
CM500,24,T24,R4,2692,2853,1625,7.393263095
CM500,24,T24,R2,1740,1513,855,6.751101469
CM500,24,T24,R3,1863,1841,38,3.63758616
CM500,24,T24,R4,2354,2126,3994,8.292548514
CM500,24,T24,R2,1840,1266,554,6.317164687
CM500,24,T24,R4,1983,1813,2358,7.765569081
CM500,24,T24,R4,2564,2800,2794,7.93522954
CM500,24,T24,R4,2629,2530,1813,7.502738211
CM500,24,T24,R4,2269,2702,1431,7.26612878
CM500,24,T24,R5,2614,2790,490,6.194405391
CM500,24,T24,R2,2532,2210,994,6.901737207
CM500,24,T24,R5,3116,2990,485,6.184148891
CM500,24,T24,R4,2368,2573,3159,8.058010801
CM500,24,T24,R5,2591,2457,232,5.446737372
CM500,24,T24,R4,2030,1728,2077,7.638679824
CM500,24,T24,R4,2245,3103,1496,7.310550159
CM500,24,T24,R4,2409,2720,3759,8.231908244
CM500,24,T24,R5,2799,2549,89.9,4.498697941
CM500,24,T24,R2,2311,1780,938,6.843749949
CM500,24,T24,R4,2860,3090,2128,7.66293785
CM500,24,T24,R4,2719,2786,2845,7.953318347
CM500,24,T24,R4,2474,2358,3058,8.025516386
CM500,24,T24,R5,3351,2682,269,5.59471138
CM500,24,T24,R5,2900,3524,399,5.988961417
CM500,24,T24,R4,2961,3115,3567,8.179480185
CM500,24,T24,R3,1719,1135,39.9,3.686376324
CM500,24,T24,R4,1896,2284,2594,7.860956365
CM500,24,T24,R5,1834,1912,60.4,4.100989105
CM500,24,T24,R4,2390,1829,2110,7.654443226
CM500,24,T24,R4,2104,1420,2119,7.658699558
CM500,24,T24,R5,2197,2263,250,5.521460918
CM500,24,T24,R5,2316,1560,279,5.631211782
CM500,24,T24,R2,2600,2354,1000,6.907755279
CM500,24,T24,R5,2221,2494,476,6.165417854
CM500,24,T24,R4,2984,2424,2836,7.950149888
CM500,24,T24,R5,2829,2418,164,5.099866428
CM500,24,T24,R4,2022,1420,2884,7.966933498
CM500,24,T24,R4,2857,2238,3246,8.085178748
CM500,24,T24,R4,1630,1532,1329,7.192182059
CM500,24,T24,R4,2116,2245,1276,7.151485464
CM500,24,T24,R4,2444,2256,3440,8.14322675
CM500,24,T24,R4,2865,1496,1649,7.407924323
CM500,24,T24,R4,2291,2378,3709,8.218517577
CM500,24,T24,R4,2870,3194,4162,8.333751007
CM500,24,T24,R5,2650,1725,168,5.123963979
CM500,24,T24,R5,2882,2475,338,5.823045895
CM500,24,T24,R5,2597,2138,54.9,4.005513349
CM500,24,T24,R2,3356,2527,3938,8.278428259
CM500,24,T24,R2,1711,2024,1027,6.93439721
CM500,24,T24,R5,2479,2311,56.5,4.034240638
CM500,24,T24,R5,2412,2476,514,6.242223265
CM500,24,T24,R3,2564,1654,31.8,3.45946629
CM500,24,T24,R2,2371,2362,919,6.823286122
CM500,24,T24,R4,2997,2755,3751,8.22977775
CM500,24,T24,R2,3459,3500,2471,7.812378206
CM500,24,T24,R3,2398,1628,25.3,3.230804396
CM500,24,T24,R4,2595,3172,2508,7.827240902
CM500,24,T24,R4,1606,1647,2938,7.985484357
CM500,24,T24,R4,3177,2014,1508,7.318539549
CM500,24,T24,R3,2402,2427,47.2,3.854393893
CM500,24,T24,R4,2667,2534,3143,8.052933037
CM500,24,T24,R5,3160,2344,65.5,4.182050143
CM500,24,T24,R2,1798,1422,574,6.352629396
CM500,24,T24,R4,2109,1511,3252,8.087025471
CM500,24,T24,R5,2371,2587,329,5.796057751
CM500,24,T24,R3,2652,1567,25,3.218875825
CM500,24,T24,R4,2588,2322,4279,8.361474616
CM500,24,T24,R4,3228,2001,3156,8.057060682
CM500,24,T24,R4,2454,2010,2580,7.855544678
CM500,24,T24,R4,2303,2393,1382,7.231287004
CM500,24,T24,R4,1702,1793,2575,7.853604813
CM500,24,T24,R4,1590,2327,2363,7.767687277
CM500,24,T24,R3,2172,2602,47.4,3.858622229
CM500,24,T24,R5,2339,1879,146,4.983606622
CM500,24,T24,R2,3224,2453,823,6.712956201
CM500,24,T24,R4,2157,1734,1818,7.505492275
CM500,24,T24,R2,3165,1957,1271,7.147559271
CM500,24,T24,R4,3174,3000,4939,8.504918161
CM500,24,T24,R4,2397,3043,2748,7.918628653
CM500,24,T24,R4,2150,1838,2814,7.942362238
CM500,24,T24,R5,2751,3020,172,5.147494477
CM500,24,T24,R4,2326,2311,3288,8.098034756
CM500,24,T24,R5,2573,1826,118,4.770684624
CM500,24,T24,R5,3047,3633,112,4.718498871
CM500,24,T24,R4,2432,2450,1902,7.550661243
CM500,24,T24,R4,2395,2760,3009,8.009363077
CM500,24,T24,R5,2611,2269,105,4.65396035
CM500,24,T24,R4,2856,3125,1656,7.412160335
CM500,24,T24,R4,1869,2224,1368,7.221105098
CM500,24,T24,R5,2490,1300,101,4.615120517
CM500,24,T24,R5,3190,4147,193,5.262690189
CM500,24,T24,R5,2537,1792,530,6.272877007
CM500,24,T24,R4,2145,2533,1429,7.264730178
CM500,24,T24,R5,2398,1668,58.7,4.072439727
CM500,24,T24,R4,2242,2072,2922,7.980023592
CM500,24,T24,R4,2232,2827,3364,8.120886021
CM500,24,T24,R4,2637,3306,4296,8.365439636
CM500,24,T24,R4,2671,3445,4058,8.30844552
CM500,24,T24,R4,1779,1184,1214,7.101675972
CM500,24,T24,R4,2895,3174,3019,8.01268093
CM500,24,T24,R2,1591,1575,801,6.685860947
CM500,24,T24,R5,2626,2938,76.6,4.338597077
CM500,24,T24,R5,2045,1160,122,4.804021045
CM500,24,T24,R4,2037,1973,1323,7.187657164
CM500,24,T24,R3,2717,1939,56.2,4.028916757
CM500,24,T24,R4,2696,2280,3717,8.22067217
CM500,24,T24,R4,1982,1345,1464,7.288927695
CM500,24,T24,R4,2937,2985,5217,8.559677803
CM500,24,T24,R3,2790,1587,22,3.091042453
CM500,24,T24,R2,2181,2282,678,6.519147288
CM500,24,T24,R3,2449,1982,47.8,3.867025639
CM500,24,T24,R2,2822,2613,985,6.892641641
CM500,24,T24,R4,2714,1573,2062,7.631431665
CM500,24,T24,R2,3380,3600,3487,8.156797047
CM500,24,T24,R5,2537,2771,56.2,4.028916757
CM500,24,T24,R2,2845,3191,696,6.54534966
CM500,24,T24,R2,3017,3823,687,6.532334292
CM500,24,T24,R4,2366,1459,2627,7.87359779
CM500,24,T24,R5,2159,2082,78.1,4.357990057
CM500,24,T24,R5,2715,2434,577,6.357842267
CM500,24,T24,R5,2649,2547,490,6.194405391
CM500,24,T24,R4,2975,4935,4327,8.37262974
CM500,24,T24,R4,1812,1676,2380,7.774855767
CM500,24,T24,R4,2093,2466,2743,7.916807491
CM500,24,T24,R4,3216,2628,2438,7.79893331
CM500,24,T24,R4,1866,1756,3682,8.211211362
CM500,24,T24,R4,1609,2807,2711,7.905072849
CM500,24,T24,R4,2965,1925,1434,7.268223021
CM500,24,T24,R4,3280,2497,3465,8.150467912
CM500,24,T24,R5,3241,2734,122,4.804021045
CM500,24,T24,R4,2614,2834,2162,7.678788998
CM500,24,T24,R4,2880,2909,3356,8.118505068
CM500,24,T24,R2,2413,1949,869,6.767343125
CM500,24,T24,R4,2620,3450,3492,8.158229917
CM500,24,T24,R4,2387,2230,2439,7.799343398
CM500,24,T24,R2,2247,2658,790,6.672032945
CM500,24,T24,R5,1909,2576,177,5.176149733
CM500,24,T24,R5,2327,2291,190,5.247024072
CM500,24,T24,R5,2812,3089,214,5.365976015
CM500,24,T24,R5,1850,1673,113,4.727387819
CM500,24,T24,R5,2793,3294,193,5.262690189
CM500,24,T24,R2,3245,4097,736,6.601230119
CM500,24,T24,R5,3056,1966,109,4.691347882
CM500,24,T24,R4,2084,2655,3301,8.101980732
CM500,24,T24,R4,2588,2597,2354,7.763871288
CM500,24,T24,R5,2268,1871,441,6.089044875
CM500,24,T24,R4,2937,3151,3964,8.285008895
CM500,24,T24,R4,2121,2223,1720,7.45007957
CM500,24,T24,R5,2604,2677,127,4.844187086
CM500,24,T24,R4,2749,3117,4607,8.435332165
CM500,24,T24,R4,2588,2854,3327,8.109826276
CM500,24,T24,R4,2864,2004,1720,7.45007957
CM500,24,T24,R3,2679,1926,55.2,4.010962953
CM500,24,T24,R4,2328,1496,4182,8.33854488
CM500,24,T24,R4,1602,2526,3172,8.062117583
CM500,24,T24,R4,2336,1677,1518,7.325148958
CM500,24,T24,R5,2310,2832,473,6.159095388
CM500,24,T24,R5,2239,2456,59.1,4.079230924
CM500,24,T24,R5,2885,2318,391,5.96870756
CM500,24,T24,R5,2215,2620,63.7,4.154184563
CM500,24,T24,R5,2578,2059,82.6,4.414009681
CM500,24,T24,R5,2186,2124,55.3,4.012772909
CM500,24,T24,R2,2023,2069,810,6.697034248
CM500,24,T24,R4,2810,2589,2490,7.820037989
CM500,24,T24,R4,2393,3019,3324,8.108924156
CM500,24,T24,R4,2766,2192,3276,8.094378445
CM500,24,T24,R4,1889,1665,2638,7.877776333
CM500,24,T24,R4,2378,1937,3740,8.22684089
CM500,24,T24,R5,2009,2421,59.3,4.082609306
CM500,24,T24,R4,2536,3030,2866,7.960672608
CM500,24,T24,R2,3147,3171,948,6.854354502
CM500,24,T24,R2,2580,2691,596,6.390240667
CM500,24,T24,R5,2669,2495,213,5.361292166
CM500,24,T24,R2,1900,2555,762,6.635946556
CM500,24,T24,R4,2771,1693,3889,8.265907334
CM500,24,T24,R4,2548,2783,3091,8.036249942
CM500,24,T24,R2,2725,3044,686,6.530877628
CM500,24,T24,R4,2440,2403,2159,7.677400431
CM500,24,T24,R5,2535,2591,276,5.620400866
CM500,24,T24,R4,2957,2714,2743,7.916807491
CM500,24,T24,R5,2598,2522,91.7,4.518522379
CM500,24,T24,R4,1931,2139,1609,7.383368147
CM500,24,T24,R5,2921,1874,85.6,4.449685283
CM500,24,T24,R4,2199,2166,2978,7.999007213
CM500,24,T24,R4,2934,1724,1577,7.363279587
CM500,24,T24,R3,3310,2770,60,4.094344562
CM500,24,T24,R3,2526,2167,52.1,3.953164949
CM500,24,T24,R2,3171,3221,999,6.906754779
CM500,24,T24,R4,2885,2272,2582,7.856319571
CM500,24,T24,R5,2648,2761,227,5.424950017
CM500,24,T24,R5,2605,2623,188,5.236441963
CM500,24,T24,R3,2758,2332,52.4,3.958906591
CM500,24,T24,R4,2441,2171,2586,7.857867559
CM500,24,T24,R5,3051,2755,432,6.068425588
CM500,24,T24,R3,2223,2044,36.7,3.602776755
CM500,24,T24,R2,3366,2614,1121,7.021976423
CM500,24,T24,R4,2304,1922,2411,7.787796878
CM500,24,T24,R4,2666,2077,2231,7.710205194
CM500,24,T24,R4,2557,1985,2769,7.926241523
CM500,24,T24,R4,2344,2842,1230,7.114769448
CM500,24,T24,R4,2238,2346,2665,7.887959337
CM500,24,T24,R5,3339,2918,98.6,4.591071262
CM500,24,T24,R5,2973,3333,153,5.030437921
CM500,24,T24,R2,2893,2912,1236,7.119635638
CM500,24,T24,R4,2486,2121,2390,7.779048645
CM500,24,T24,R2,1994,2587,1078,6.982862751
CM500,24,T24,R2,2303,2460,1091,6.994849986
CM500,24,T24,R5,3251,2476,164,5.099866428
CM500,24,T24,R5,3282,2617,273,5.609471795
CM500,24,T24,R5,2523,2627,181,5.198497031
CM500,24,T24,R5,1882,2150,387,5.958424693
CM500,24,T24,R5,3429,2918,280,5.634789603
CM500,24,T24,R5,2328,2086,221,5.398162702
CM500,24,T24,R2,2049,1603,539,6.289715571
CM500,24,T24,R3,2494,2075,43.2,3.765840495
CM500,24,T24,R4,2048,1753,2881,7.965892735
CM500,24,T24,R2,1755,1470,1027,6.93439721
CM500,24,T24,R4,2468,3251,3139,8.051659557
CM500,24,T24,R4,3037,2583,3299,8.101374671
CM500,24,T24,R4,2566,2733,2017,7.609366538
CM500,24,T24,R4,2527,1351,2935,7.984462732
CM500,24,T24,R4,2530,2939,3489,8.157370441
CM500,24,T24,R5,2954,2612,225,5.416100402
CM500,24,T24,R5,2620,2181,57.6,4.053522568
CM500,24,T24,R5,2690,1723,204,5.318119994
CM500,24,T24,R5,2762,2900,186,5.225746674
CM500,24,T24,R5,2777,3378,106,4.663439094
CM500,24,T24,R5,2602,2492,162,5.087596335
CM500,24,T24,R5,2420,2053,176,5.170483995
CM500,24,T24,R3,2282,1706,36,3.583518938
CM500,24,T24,R4,2552,2752,3819,8.247743887
CM500,24,T24,R5,2673,2284,208,5.33753808
CM500,24,T24,R4,2676,2781,1492,7.307872781
CM500,24,T24,R4,2004,2388,1180,7.073269717
CM500,24,T24,R3,2537,2129,48.1,3.873282177
CM500,24,T24,R5,3003,2649,68.8,4.231203745
CM500,24,T24,R5,2624,2143,333,5.80814249
CM500,24,T24,R5,3064,2969,505,6.224558429
CM500,24,T24,R2,2380,2275,1076,6.981005741
CM500,24,T24,R4,1909,2472,3732,8.224699562
CM500,24,T24,R4,2968,3172,4697,8.454679286
CM500,24,T24,R4,1843,2371,1975,7.588323677
CM500,24,T24,R5,3082,1723,246,5.505331536
CM500,24,T24,R4,2231,2807,2209,7.700295203
CM500,24,T24,R4,2351,1604,3891,8.266421473
CM500,24,T24,R4,2138,2788,4239,8.352082671
CM500,24,T24,R4,2184,2119,2902,7.973155433
CM500,24,T24,R5,2336,2904,92.7,4.529368473
CM500,24,T24,R5,2941,3418,465,6.142037406
CM500,24,T24,R4,2952,2562,3008,8.009030685
CM500,24,T24,R4,1669,2122,1299,7.169350017
CM500,24,T24,R4,3170,2466,3071,8.02975852
CM500,24,T24,R4,2248,2655,2836,7.950149888
CM500,24,T24,R3,2459,1811,23.4,3.152736022
CM500,24,T24,R2,2986,2101,840,6.733401892
CM500,24,T24,R3,2905,2350,42.4,3.747148362
CM500,24,T24,R3,2585,1723,32.5,3.481240089
CM500,24,T24,R4,2689,1620,2356,7.764720545
CM500,24,T24,R5,2589,2721,59.6,4.087655574
CM500,24,T24,R4,1873,1971,1864,7.530479995
CM500,24,T24,R3,2099,1993,38.6,3.653252276
CM500,24,T24,R5,1774,3136,399,5.988961417
CM500,24,T24,R2,1623,1806,827,6.717804695
CM500,24,T24,R4,2710,2516,3195,8.069342367
CM500,24,T24,R4,2602,2799,4340,8.375629627
CM500,24,T24,R4,2735,3244,2026,7.613818685
CM500,24,T24,R5,2222,2590,52.8,3.966511191
CM500,24,T24,R5,2679,2928,62.2,4.130355
CM500,24,T24,R5,2878,2992,403,5.998936562
CM500,24,T24,R4,2156,2507,2941,7.986504939
CM500,24,T24,R5,2417,2879,73.6,4.298645026
CM500,24,T24,R4,2589,2982,2424,7.793174347
CM500,24,T24,R5,2635,1894,231,5.442417711
CM500,24,T24,R4,2723,3083,4572,8.427706025
CM500,24,T24,R5,2350,1771,343,5.837730447
CM500,24,T24,R2,2802,2066,747,6.616065185
CM500,24,T24,R4,1888,2159,1792,7.491087594
CM500,24,T24,R4,2552,2578,4354,8.378850242
CM500,24,T24,R5,1730,1510,107,4.672828834
CM500,24,T24,R4,2306,1616,1811,7.501634458
CM500,24,T24,R4,2355,2345,1745,7.464509835
CM500,24,T24,R5,2201,2256,443,6.09356977
CM500,24,T24,R4,2723,2155,3990,8.29154651
CM500,24,T24,R4,2941,4248,2530,7.835974582
CM500,24,T24,R3,2181,1322,15.6,2.747270914
CM500,24,T24,R5,3078,3633,196,5.278114659
CM500,24,T24,R4,2263,2219,1637,7.400620577
CM500,24,T24,R5,3131,2906,77.6,4.351567427
CM500,24,T24,R4,1911,1551,2574,7.853216388
CM500,24,T24,R4,1703,1956,2661,7.886457271
CM500,24,T24,R5,2057,2407,66.2,4.192680463
CM500,24,T24,R4,3125,2069,4197,8.342125263
CM500,24,T24,R2,2240,2216,653,6.481577129
CM500,24,T24,R4,2501,1588,2406,7.785720897
CM500,24,T24,R4,2217,2749,3004,8.007700013
CM500,24,T24,R4,2690,1841,1798,7.494430215
CM500,24,T24,R5,2386,2642,129,4.859812404
CM500,24,T24,R2,1605,1441,38.7,3.6558396
CM500,24,T24,R5,2164,1810,306,5.723585102
CM500,24,T24,R4,1857,2173,3258,8.088868789
CM500,24,T24,R5,2532,1549,395,5.978885765
CM500,24,T24,R5,2570,2238,355,5.872117789
CM500,24,T24,R5,2152,2520,80.6,4.38949865
CM500,24,T24,R2,2090,2188,626,6.439350371
CM500,24,T24,R4,1694,1818,2910,7.97590836
CM500,24,T24,R2,1753,2471,481,6.17586727
CM500,24,T24,R5,2365,2188,53.7,3.983413002
CM500,24,T24,R5,2653,2459,76.2,4.333361463
CM500,24,T24,R5,2311,2822,93,4.532599493
CM500,24,T24,R4,2208,2952,1812,7.502186487
CM500,24,T24,R4,2210,2540,3822,8.248529125
CM500,24,T24,R2,2423,1830,971,6.878326468
CM500,24,T24,R5,3308,3543,244,5.497168225
CM500,24,T24,R5,2622,1897,56.2,4.028916757
CM500,24,T24,R2,2002,2163,876,6.775366091
CM500,24,T24,R5,2567,3111,82.5,4.412798293
CM500,24,T24,R5,2364,2293,61.3,4.115779843
CM500,24,T24,R4,2163,1487,3828,8.250097753
CM500,24,T24,R5,2530,3066,136,4.912654886
CM500,24,T24,R3,1747,1496,20.1,3.000719815
CM500,24,T24,R5,1922,2419,69.6,4.242764567
CM500,24,T24,R2,1697,1494,575,6.354370041
CM500,24,T24,R5,2802,2447,464,6.139884552
CM500,24,T24,R5,2796,2698,441,6.089044875
CM500,24,T24,R4,2982,2463,3215,8.075582637
CM500,24,T24,R4,2519,1565,2024,7.61283103
CM500,24,T24,R4,2267,1451,2375,7.772752716
CM500,24,T24,R4,1899,1702,1388,7.235619141
CM500,24,T24,R4,1905,1850,3070,8.029432841
CM500,24,T24,R5,1899,2075,96.6,4.570578741
CM500,24,T24,R4,1851,1877,1313,7.180069874
CM500,24,T24,R4,2328,1987,2867,7.961021466
CM500,24,T24,R4,2123,1535,1585,7.368339686
CM500,24,T24,R3,2297,1637,35.7,3.575150689
